address/city,address/state,address/streetAddress,address/subdivision,address/zipcode,bathrooms,bedrooms,livingArea,price,url,yearBuilt
Pittsburgh,PA,761 Southcrest Dr,,15226,3.0,4.0,,399000,https://www.zillow.com/homedetails/761-Southcrest-Dr-Pittsburgh-PA-15226/11440323_zpid/,1989.0
Pittsburgh,PA,2610 Larkins Way,,15203,2.0,3.0,1600.0,250000,https://www.zillow.com/homedetails/2610-Larkins-Way-Pittsburgh-PA-15203/11292191_zpid/,1890.0
Pittsburgh,PA,4940 2nd Ave,,15207,0.0,,,300000,https://www.zillow.com/homedetails/4940-2nd-Ave-Pittsburgh-PA-15207/11550367_zpid/,1895.0
Pittsburgh,PA,6048 Sawyer St,,15201,1.0,3.0,1214.0,225000,https://www.zillow.com/homedetails/6048-Sawyer-St-Pittsburgh-PA-15201/11275333_zpid/,1898.0
Pittsburgh,PA,2628 Edwards Way,,15203,0.0,,,389000,https://www.zillow.com/homedetails/2628-Edwards-Way-Pittsburgh-PA-15203/11292162_zpid/,1895.0
Pittsburgh,PA,1105 Lakewood St,,15220,3.0,3.0,2862.0,117900,https://www.zillow.com/homedetails/1105-Lakewood-St-Pittsburgh-PA-15220/11366698_zpid/,1910.0
Pittsburgh,PA,1161 Chislett St,,15206,1.0,3.0,1160.0,249000,https://www.zillow.com/homedetails/1161-Chislett-St-Pittsburgh-PA-15206/11619741_zpid/,1930.0
Pittsburgh,PA,81 N Euclid Ave,,15202,0.0,,,238700,https://www.zillow.com/homedetails/81-N-Euclid-Ave-Pittsburgh-PA-15202/11326150_zpid/,1922.0
Pittsburgh,PA,1458 Park Blvd,,15216,2.0,3.0,1456.0,269900,https://www.zillow.com/homedetails/1458-Park-Blvd-Pittsburgh-PA-15216/11655196_zpid/,1920.0
Pittsburgh,PA,3162 Bohem St,,15213,2.0,4.0,1124.0,289000,https://www.zillow.com/homedetails/3162-Bohem-St-Pittsburgh-PA-15213/11420227_zpid/,1978.0
Pittsburgh,PA,300 Paulson Ave,,15206,3.0,3.0,,199000,https://www.zillow.com/homedetails/300-Paulson-Ave-Pittsburgh-PA-15206/11285585_zpid/,1905.0
Pittsburgh,PA,5298 Curry Rd,,15236,1.0,3.0,925.0,190000,https://www.zillow.com/homedetails/5298-Curry-Rd-Pittsburgh-PA-15236/11469832_zpid/,1955.0
Pittsburgh,PA,960 Kirsopp Ave,,15220,1.0,3.0,,185000,https://www.zillow.com/homedetails/960-Kirsopp-Ave-Pittsburgh-PA-15220/11452927_zpid/,1954.0
Pittsburgh,PA,951 Highview Rd,,15234,3.0,4.0,1824.0,239900,https://www.zillow.com/homedetails/951-Highview-Rd-Pittsburgh-PA-15234/11306753_zpid/,1960.0
Pittsburgh,PA,1349 Methyl St,,15216,2.0,2.0,1372.0,150000,https://www.zillow.com/homedetails/1349-Methyl-St-Pittsburgh-PA-15216/11335774_zpid/,1925.0
Pittsburgh,PA,707 Mifflin Ave,,15221,3.0,3.0,1800.0,349000,https://www.zillow.com/homedetails/707-Mifflin-Ave-Pittsburgh-PA-15221/11342158_zpid/,1915.0
Pittsburgh,PA,1160 Reedsdale St #306-15233,,15233,1.0,1.0,800.0,442400,https://www.zillow.com/homedetails/1160-Reedsdale-St-306-15233-Pittsburgh-PA-15233/2067903818_zpid/,1900.0
Pittsburgh,PA,1819 Noblestown Rd,,15205,3.0,5.0,1792.0,335000,https://www.zillow.com/homedetails/1819-Noblestown-Rd-Pittsburgh-PA-15205/11476446_zpid/,1946.0
Pittsburgh,PA,333 S Highland Ave APT 601,,15206,2.0,2.0,1307.0,285000,https://www.zillow.com/homedetails/333-S-Highland-Ave-APT-601-Pittsburgh-PA-15206/11624974_zpid/,1980.0
Pittsburgh,PA,1705 Marcus Way,,15210,2.0,4.0,1704.0,135000,https://www.zillow.com/homedetails/1705-Marcus-Way-Pittsburgh-PA-15210/11307871_zpid/,1886.0
Pittsburgh,PA,229 W Swissvale Ave,,15218,4.0,6.0,3667.0,599900,https://www.zillow.com/homedetails/229-W-Swissvale-Ave-Pittsburgh-PA-15218/11344126_zpid/,1900.0
Pittsburgh,PA,199 Southern Ave,,15211,1.0,2.0,1024.0,80000,https://www.zillow.com/homedetails/199-Southern-Ave-Pittsburgh-PA-15211/11516610_zpid/,1900.0
Pittsburgh,PA,5434 Kincaid St,,15206,2.0,4.0,1980.0,134000,https://www.zillow.com/homedetails/5434-Kincaid-St-Pittsburgh-PA-15206/11520466_zpid/,1915.0
Pittsburgh,PA,170 McIntyre Rd,,15237,3.0,4.0,1802.0,325000,https://www.zillow.com/homedetails/170-McIntyre-Rd-Pittsburgh-PA-15237/11523291_zpid/,1970.0
Pittsburgh,PA,5 Oakville Dr,,15220,3.0,4.0,1508.0,259900,https://www.zillow.com/homedetails/5-Oakville-Dr-Pittsburgh-PA-15220/11346788_zpid/,1966.0
Pittsburgh,PA,3895 Willett Rd,,15227,1.0,2.0,1281.0,90000,https://www.zillow.com/homedetails/3895-Willett-Rd-Pittsburgh-PA-15227/11353325_zpid/,1925.0
Pittsburgh,PA,2498 Southvue Dr,,15241,3.0,4.0,2606.0,380000,https://www.zillow.com/homedetails/2498-Southvue-Dr-Pittsburgh-PA-15241/11580877_zpid/,1975.0
Pittsburgh,PA,2211 Dartmore St,,15210,2.0,3.0,1458.0,60000,https://www.zillow.com/homedetails/2211-Dartmore-St-Pittsburgh-PA-15210/11647834_zpid/,1938.0
Pittsburgh,PA,230 Seward St,,15211,1.0,3.0,1498.0,110000,https://www.zillow.com/homedetails/230-Seward-St-Pittsburgh-PA-15211/11585266_zpid/,1900.0
Pittsburgh,PA,1330 Kinmount St,,15205,2.0,3.0,875.0,174900,https://www.zillow.com/homedetails/1330-Kinmount-St-Pittsburgh-PA-15205/11476845_zpid/,1956.0
Pittsburgh,PA,5927 Howe St APT 202,,15232,1.0,2.0,,250000,https://www.zillow.com/homedetails/5927-Howe-St-APT-202-Pittsburgh-PA-15232/164512791_zpid/,1898.0
Pittsburgh,PA,7910 Graff Ave,,15218,1.0,3.0,1272.0,135000,https://www.zillow.com/homedetails/7910-Graff-Ave-Pittsburgh-PA-15218/11382315_zpid/,1932.0
Pittsburgh,PA,2316 Mission St,,15203,3.0,4.0,2203.0,250000,https://www.zillow.com/homedetails/2316-Mission-St-Pittsburgh-PA-15203/11307593_zpid/,1900.0
Pittsburgh,PA,1761 Brett St,,15205,1.0,2.0,,182900,https://www.zillow.com/homedetails/1761-Brett-St-Pittsburgh-PA-15205/11473658_zpid/,1962.0
Pittsburgh,PA,4776 Rolling Hills Rd,,15236,1.0,2.0,,204900,https://www.zillow.com/homedetails/4776-Rolling-Hills-Rd-Pittsburgh-PA-15236/11393005_zpid/,1950.0
Pittsburgh,PA,167 Lincoln Ave,,15202,0.0,,,309000,https://www.zillow.com/homedetails/167-Lincoln-Ave-Pittsburgh-PA-15202/11268079_zpid/,1930.0
Pittsburgh,PA,6345 Morrowfield Ave,,15217,4.0,4.0,,387000,https://www.zillow.com/homedetails/6345-Morrowfield-Ave-Pittsburgh-PA-15217/11635914_zpid/,1924.0
Pittsburgh,PA,20 Obey St,,15205,2.0,4.0,1479.0,214000,https://www.zillow.com/homedetails/20-Obey-St-Pittsburgh-PA-15205/11476042_zpid/,1920.0
Pittsburgh,PA,1334 Carnahan Rd,,15220,0.0,0.0,,65000,https://www.zillow.com/homedetails/1334-Carnahan-Rd-Pittsburgh-PA-15220/164367448_zpid/,
Pittsburgh,PA,6908 Alcoma Dr,,15235,2.0,3.0,1136.0,149900,https://www.zillow.com/homedetails/6908-Alcoma-Dr-Pittsburgh-PA-15235/11568689_zpid/,1956.0
Pittsburgh,PA,7200 Grand Ave,,15225,0.0,,,225000,https://www.zillow.com/homedetails/7200-Grand-Ave-Pittsburgh-PA-15225/2067927438_zpid/,1900.0
Pittsburgh,PA,1522 Westfield St,,15216,2.0,4.0,2161.0,204900,https://www.zillow.com/homedetails/1522-Westfield-St-Pittsburgh-PA-15216/11445594_zpid/,1900.0
Pittsburgh,PA,1021 Connor Rd,,15234,2.0,3.0,1183.0,165000,https://www.zillow.com/homedetails/1021-Connor-Rd-Pittsburgh-PA-15234/11397515_zpid/,1948.0
Pittsburgh,PA,4139 Winterburn Ave,,15207,2.0,3.0,1180.0,310000,https://www.zillow.com/homedetails/4139-Winterburn-Ave-Pittsburgh-PA-15207/11540227_zpid/,1920.0
Pittsburgh,PA,700 Hestor Dr,,15220,1.0,3.0,920.0,159999,https://www.zillow.com/homedetails/700-Hestor-Dr-Pittsburgh-PA-15220/11355993_zpid/,1945.0
Pittsburgh,PA,7204 Grand Ave,,15225,0.0,,,175000,https://www.zillow.com/homedetails/7204-Grand-Ave-Pittsburgh-PA-15225/11404253_zpid/,1900.0
Pittsburgh,PA,2119 Sarah St,,15203,6.0,5.0,,1200000,https://www.zillow.com/homedetails/2119-Sarah-St-Pittsburgh-PA-15203/2069262815_zpid/,
Pittsburgh,PA,5820 Jackson St,,15206,1.0,2.0,1386.0,289000,https://www.zillow.com/homedetails/5820-Jackson-St-Pittsburgh-PA-15206/11622430_zpid/,1925.0
Pittsburgh,PA,3315 Beacon Hill Ave,,15216,3.0,3.0,2353.0,349000,https://www.zillow.com/homedetails/3315-Beacon-Hill-Ave-Pittsburgh-PA-15216/11311141_zpid/,1920.0
Pittsburgh,PA,851 Flowers Ave,,15236,3.0,3.0,1766.0,450000,https://www.zillow.com/homedetails/851-Flowers-Ave-Pittsburgh-PA-15236/164652223_zpid/,1900.0
Pittsburgh,PA,4199 Steubenville Pike,,15205,1.0,2.0,1658.0,119900,https://www.zillow.com/homedetails/4199-Steubenville-Pike-Pittsburgh-PA-15205/119344011_zpid/,1950.0
Pittsburgh,PA,7315 Denniston Ave,,15218,1.0,3.0,1064.0,129900,https://www.zillow.com/homedetails/7315-Denniston-Ave-Pittsburgh-PA-15218/11346032_zpid/,1901.0
Pittsburgh,PA,1244 Merryfield St,,15204,1.0,2.0,1656.0,149000,https://www.zillow.com/homedetails/1244-Merryfield-St-Pittsburgh-PA-15204/11479506_zpid/,1940.0
Pittsburgh,PA,4803 Ellsworth Ave,,15213,5.0,3.0,2865.0,815000,https://www.zillow.com/homedetails/4803-Ellsworth-Ave-Pittsburgh-PA-15213/11528937_zpid/,1993.0
Pittsburgh,PA,838 Rockwood Ave,,15234,2.0,2.0,1253.0,178900,https://www.zillow.com/homedetails/838-Rockwood-Ave-Pittsburgh-PA-15234/11396770_zpid/,1900.0
Pittsburgh,PA,301 5th Ave APT 511,,15222,1.0,2.0,1328.0,483000,https://www.zillow.com/homedetails/301-5th-Ave-APT-511-Pittsburgh-PA-15222/2100200382_zpid/,2008.0
Pittsburgh,PA,900 Washington Rd #406-15228,,15228,1.0,1.0,,150000,https://www.zillow.com/homedetails/900-Washington-Rd-406-15228-Pittsburgh-PA-15228/2067834996_zpid/,1967.0
Pittsburgh,PA,991 Leon Rd,,15220,0.0,,,299000,https://www.zillow.com/homedetails/991-Leon-Rd-Pittsburgh-PA-15220/2068761331_zpid/,1900.0
Pittsburgh,PA,9250 Highland Rd,,15237,2.0,3.0,1141.0,190000,https://www.zillow.com/homedetails/9250-Highland-Rd-Pittsburgh-PA-15237/11617144_zpid/,1989.0
Pittsburgh,PA,700 Graphic St,,15217,3.0,3.0,,170000,https://www.zillow.com/homedetails/700-Graphic-St-Pittsburgh-PA-15217/11539822_zpid/,1948.0
Pittsburgh,PA,1832 Locust St,,15219,0.0,0.0,,100000,https://www.zillow.com/homedetails/1832-Locust-St-Pittsburgh-PA-15219/164214666_zpid/,
Pittsburgh,PA,5121 Keystone St,,15201,4.0,4.0,2800.0,689000,https://www.zillow.com/homedetails/5121-Keystone-St-Pittsburgh-PA-15201/11612724_zpid/,2020.0
Pittsburgh,PA,1331-1333 Woodland Ave,,15212,0.0,,,319900,https://www.zillow.com/homedetails/1331-1333-Woodland-Ave-Pittsburgh-PA-15212/2067942529_zpid/,1880.0
Pittsburgh,PA,705 Baldwin Rd,,15207,1.0,2.0,1089.0,80000,https://www.zillow.com/homedetails/705-Baldwin-Rd-Pittsburgh-PA-15207/11299989_zpid/,1996.0
Pittsburgh,PA,212 Manor Ct,,15241,3.0,4.0,2165.0,329902,https://www.zillow.com/homedetails/212-Manor-Ct-Pittsburgh-PA-15241/11548783_zpid/,1977.0
Pittsburgh,PA,307 Allen St,,15210,1.0,3.0,1666.0,22000,https://www.zillow.com/homedetails/307-Allen-St-Pittsburgh-PA-15210/11315618_zpid/,1900.0
Pittsburgh,PA,295 Main St,,15201,3.0,3.0,2153.0,599999,https://www.zillow.com/homedetails/295-Main-St-Pittsburgh-PA-15201/11513455_zpid/,1910.0
Pittsburgh,PA,325 Broadmoor Ave,,15228,1.0,2.0,1176.0,210000,https://www.zillow.com/homedetails/325-Broadmoor-Ave-Pittsburgh-PA-15228/11309888_zpid/,1930.0
Pittsburgh,PA,698 Shade Ave,,15202,2.0,4.0,1950.0,260000,https://www.zillow.com/homedetails/698-Shade-Ave-Pittsburgh-PA-15202/11325089_zpid/,1900.0
Pittsburgh,PA,124 Leon Rd,,15220,2.0,2.0,,174900,https://www.zillow.com/homedetails/124-Leon-Rd-Pittsburgh-PA-15220/11346687_zpid/,1940.0
Pittsburgh,PA,187 42nd St,,15201,2.0,2.0,1320.0,379900,https://www.zillow.com/homedetails/187-42nd-St-Pittsburgh-PA-15201/11512976_zpid/,1932.0
Pittsburgh,PA,1925 Fox Way,,15203,2.0,2.0,1340.0,270000,https://www.zillow.com/homedetails/1925-Fox-Way-Pittsburgh-PA-15203/2137445265_zpid/,1880.0
Pittsburgh,PA,216 Hillendale Rd,,15237,2.0,4.0,1552.0,259000,https://www.zillow.com/homedetails/216-Hillendale-Rd-Pittsburgh-PA-15237/11482114_zpid/,1965.0
Pittsburgh,PA,800 Irwin Dr,,15236,3.0,5.0,1857.0,224900,https://www.zillow.com/homedetails/800-Irwin-Dr-Pittsburgh-PA-15236/11468381_zpid/,1950.0
Pittsburgh,PA,1122 Greentree Rd,,15220,3.0,4.0,3405.0,475000,https://www.zillow.com/homedetails/1122-Greentree-Rd-Pittsburgh-PA-15220/11452803_zpid/,1937.0
Pittsburgh,PA,41-41A Bethany Dr,,15215,3.0,3.0,1682.0,250000,https://www.zillow.com/homedetails/41-41A-Bethany-Dr-Pittsburgh-PA-15215/2068019411_zpid/,1985.0
Pittsburgh,PA,3106 Mission St,,15203,2.0,2.0,1146.0,259000,https://www.zillow.com/homedetails/3106-Mission-St-Pittsburgh-PA-15203/92379283_zpid/,1900.0
Pittsburgh,PA,499 Roosevelt Ave,,15202,2.0,3.0,1352.0,250000,https://www.zillow.com/homedetails/499-Roosevelt-Ave-Pittsburgh-PA-15202/11267282_zpid/,1925.0
Pittsburgh,PA,2613 Tilbury Ave,,15217,1.0,4.0,,230000,https://www.zillow.com/homedetails/2613-Tilbury-Ave-Pittsburgh-PA-15217/11636020_zpid/,1916.0
Pittsburgh,PA,2853 Louisiana Ave,,15216,0.0,,,300000,https://www.zillow.com/homedetails/2853-Louisiana-Ave-Pittsburgh-PA-15216/11571163_zpid/,
Pittsburgh,PA,134 Maryal Dr,,15236,2.0,3.0,1084.0,248500,https://www.zillow.com/homedetails/134-Maryal-Dr-Pittsburgh-PA-15236/11429451_zpid/,1951.0
Pittsburgh,PA,17 Winslow Dr,,15229,2.0,5.0,1600.0,285000,https://www.zillow.com/homedetails/17-Winslow-Dr-Pittsburgh-PA-15229/11439537_zpid/,1954.0
Pittsburgh,PA,6300 Saint Marie St,,15206,0.0,,,234999,https://www.zillow.com/homedetails/6300-Saint-Marie-St-Pittsburgh-PA-15206/11623033_zpid/,1900.0
Pittsburgh,PA,14 E Amanda Ave,,15210,3.0,3.0,1562.0,330000,https://www.zillow.com/homedetails/14-E-Amanda-Ave-Pittsburgh-PA-15210/11315853_zpid/,1900.0
Pittsburgh,PA,217 Sunset Dr,,15235,3.0,4.0,2655.0,319900,https://www.zillow.com/homedetails/217-Sunset-Dr-Pittsburgh-PA-15235/11494445_zpid/,1954.0
Pittsburgh,PA,1130 Greenlawn Dr,,15220,3.0,3.0,,279900,https://www.zillow.com/homedetails/1130-Greenlawn-Dr-Pittsburgh-PA-15220/11460257_zpid/,1960.0
Pittsburgh,PA,1307 Craigview Dr,,15243,1.0,2.0,1069.0,195000,https://www.zillow.com/homedetails/1307-Craigview-Dr-Pittsburgh-PA-15243/11360180_zpid/,1950.0
Pittsburgh,PA,0 Bailey Ave,,15211,0.0,0.0,,125000,https://www.zillow.com/homedetails/0-Bailey-Ave-Pittsburgh-PA-15211/2067889365_zpid/,
Pittsburgh,PA,220 Flowers Ave,,15207,3.0,3.0,1533.0,92500,https://www.zillow.com/homedetails/220-Flowers-Ave-Pittsburgh-PA-15207/11550099_zpid/,1900.0
Pittsburgh,PA,1707 Hathaway Ln,,15241,5.0,5.0,2710.0,500000,https://www.zillow.com/homedetails/1707-Hathaway-Ln-Pittsburgh-PA-15241/11472532_zpid/,1975.0
Pittsburgh,PA,829 California Ave,,15202,3.0,3.0,1389.0,375000,https://www.zillow.com/homedetails/829-California-Ave-Pittsburgh-PA-15202/2078118658_zpid/,1940.0
Pittsburgh,PA,11 Ravine St,,15215,1.0,3.0,1416.0,110000,https://www.zillow.com/homedetails/11-Ravine-St-Pittsburgh-PA-15215/11333185_zpid/,1896.0
Pittsburgh,PA,730 Greentree Rd,,15220,2.0,3.0,924.0,209900,https://www.zillow.com/homedetails/730-Greentree-Rd-Pittsburgh-PA-15220/11356042_zpid/,1935.0
Pittsburgh,PA,9101 Foxhunt Rd,,15237,3.0,4.0,1604.0,348000,https://www.zillow.com/homedetails/9101-Foxhunt-Rd-Pittsburgh-PA-15237/11618514_zpid/,1959.0
Pittsburgh,PA,2323 Jane St,,15203,3.0,3.0,,275000,https://www.zillow.com/homedetails/2323-Jane-St-Pittsburgh-PA-15203/11291448_zpid/,1900.0
Pittsburgh,PA,1227 Denisonview St,,15205,2.0,3.0,1314.0,174900,https://www.zillow.com/homedetails/1227-Denisonview-St-Pittsburgh-PA-15205/11362755_zpid/,1920.0
Pittsburgh,PA,3546 Oakleaf Rd,,15227,2.0,3.0,,187900,https://www.zillow.com/homedetails/3546-Oakleaf-Rd-Pittsburgh-PA-15227/11303345_zpid/,1951.0
Pittsburgh,PA,209 Coral Dr,,15241,3.0,2.0,1301.0,259900,https://www.zillow.com/homedetails/209-Coral-Dr-Pittsburgh-PA-15241/11549685_zpid/,1952.0
Pittsburgh,PA,2247 Valera Ave,,15210,2.0,4.0,2135.0,184788,https://www.zillow.com/homedetails/2247-Valera-Ave-Pittsburgh-PA-15210/11647484_zpid/,1920.0
Pittsburgh,PA,5800 Elgin St,,15206,2.0,5.0,2148.0,559000,https://www.zillow.com/homedetails/5800-Elgin-St-Pittsburgh-PA-15206/11620471_zpid/,1912.0
Pittsburgh,PA,344-360 Hackstown St,,15203,0.0,0.0,,375273,https://www.zillow.com/homedetails/344-360-Hackstown-St-Pittsburgh-PA-15203/2067918268_zpid/,
Pittsburgh,PA,1859 Noblestown Rd,,15205,1.0,3.0,,149000,https://www.zillow.com/homedetails/1859-Noblestown-Rd-Pittsburgh-PA-15205/11476439_zpid/,1906.0
Pittsburgh,PA,603 Morgan St,,15219,3.0,3.0,1052.0,325000,https://www.zillow.com/homedetails/603-Morgan-St-Pittsburgh-PA-15219/11260764_zpid/,1985.0
Pittsburgh,PA,239 Cherrydell Dr,,15220,2.0,3.0,981.0,210000,https://www.zillow.com/homedetails/239-Cherrydell-Dr-Pittsburgh-PA-15220/11574081_zpid/,1956.0
Pittsburgh,PA,168 43rd St,,15201,2.0,3.0,1296.0,329900,https://www.zillow.com/homedetails/168-43rd-St-Pittsburgh-PA-15201/11512967_zpid/,1900.0
Pittsburgh,PA,107 Overbrook Blvd,,15210,0.0,,,99900,https://www.zillow.com/homedetails/107-Overbrook-Blvd-Pittsburgh-PA-15210/11647992_zpid/,1921.0
Pittsburgh,PA,214 Seneca St,,15219,1.0,3.0,1200.0,139900,https://www.zillow.com/homedetails/214-Seneca-St-Pittsburgh-PA-15219/2067922057_zpid/,1910.0
Pittsburgh,PA,14 Jenkins St,,15205,1.0,3.0,1132.0,129900,https://www.zillow.com/homedetails/14-Jenkins-St-Pittsburgh-PA-15205/11479308_zpid/,1900.0
Pittsburgh,PA,1129 Greenfield Ave,,15217,5.0,5.0,2451.0,550000,https://www.zillow.com/homedetails/1129-Greenfield-Ave-Pittsburgh-PA-15217/11639908_zpid/,1925.0
Pittsburgh,PA,1408 Belasco Ave,,15216,2.0,3.0,1400.0,189000,https://www.zillow.com/homedetails/1408-Belasco-Ave-Pittsburgh-PA-15216/11444780_zpid/,1957.0
Pittsburgh,PA,17 Drum St,,15214,0.0,0.0,,35000,https://www.zillow.com/homedetails/17-Drum-St-Pittsburgh-PA-15214/59835371_zpid/,
Pittsburgh,PA,1207 Berkshire Ave,,15226,1.0,3.0,1248.0,130000,https://www.zillow.com/homedetails/1207-Berkshire-Ave-Pittsburgh-PA-15226/11649794_zpid/,1920.0
Pittsburgh,PA,1275 Cedar Blvd,,15228,2.0,3.0,1232.0,209900,https://www.zillow.com/homedetails/1275-Cedar-Blvd-Pittsburgh-PA-15228/11397587_zpid/,1950.0
Pittsburgh,PA,5336 Dresden Way,,15201,2.0,2.0,1319.0,299900,https://www.zillow.com/homedetails/5336-Dresden-Way-Pittsburgh-PA-15201/11272807_zpid/,1900.0
Pittsburgh,PA,17 Ainsworth St,,15220,1.0,3.0,,108000,https://www.zillow.com/homedetails/17-Ainsworth-St-Pittsburgh-PA-15220/11367013_zpid/,1910.0
Pittsburgh,PA,7545 Ellesmere St,,15218,2.0,3.0,1432.0,199900,https://www.zillow.com/homedetails/7545-Ellesmere-St-Pittsburgh-PA-15218/11383359_zpid/,1920.0
Pittsburgh,PA,32 Miltenberger St,,15219,2.0,3.0,1555.0,239000,https://www.zillow.com/homedetails/32-Miltenberger-St-Pittsburgh-PA-15219/11273160_zpid/,1920.0
Pittsburgh,PA,514 Greenlee Rd,,15227,2.0,3.0,1288.0,199900,https://www.zillow.com/homedetails/514-Greenlee-Rd-Pittsburgh-PA-15227/11354862_zpid/,1950.0
Pittsburgh,PA,1209 Spring Garden Ave,,15212,3.0,4.0,2642.0,499000,https://www.zillow.com/homedetails/1209-Spring-Garden-Ave-Pittsburgh-PA-15212/11394846_zpid/,1915.0
Pittsburgh,PA,1052 Girard Rd,,15227,2.0,3.0,,229900,https://www.zillow.com/homedetails/1052-Girard-Rd-Pittsburgh-PA-15227/11392191_zpid/,1955.0
Pittsburgh,PA,916 P J McArdle Roadway,,15203,3.0,3.0,2458.0,659900,https://www.zillow.com/homedetails/916-P-J-McArdle-Roadway-Pittsburgh-PA-15203/333136328_zpid/,2021.0
Pittsburgh,PA,2735 Connecticut Ave,,15216,2.0,3.0,,187500,https://www.zillow.com/homedetails/2735-Connecticut-Ave-Pittsburgh-PA-15216/11570913_zpid/,1980.0
Pittsburgh,PA,3919 Nantasket St,,15207,1.0,3.0,,153900,https://www.zillow.com/homedetails/3919-Nantasket-St-Pittsburgh-PA-15207/11539794_zpid/,1909.0
Pittsburgh,PA,819 Neidel St,,15220,1.0,3.0,1760.0,69900,https://www.zillow.com/homedetails/819-Neidel-St-Pittsburgh-PA-15220/11362230_zpid/,1900.0
Pittsburgh,PA,819 N Beatty St,,15206,1.0,3.0,1232.0,238000,https://www.zillow.com/homedetails/819-N-Beatty-St-Pittsburgh-PA-15206/11622459_zpid/,1911.0
Pittsburgh,PA,223 Spencer Ave,,15227,0.0,,,515000,https://www.zillow.com/homedetails/223-Spencer-Ave-Pittsburgh-PA-15227/2103610851_zpid/,1950.0
Pittsburgh,PA,825 Pallas Dr,,15237,2.0,3.0,1330.0,240000,https://www.zillow.com/homedetails/825-Pallas-Dr-Pittsburgh-PA-15237/11618071_zpid/,1947.0
Pittsburgh,PA,914 P J McArdle Roadway,,15203,3.0,3.0,2786.0,649900,https://www.zillow.com/homedetails/914-P-J-McArdle-Roadway-Pittsburgh-PA-15203/333136329_zpid/,2021.0
Pittsburgh,PA,5308 Becky Dr,,15236,2.0,3.0,,179900,https://www.zillow.com/homedetails/5308-Becky-Dr-Pittsburgh-PA-15236/11469767_zpid/,1957.0
Pittsburgh,PA,625 Blanton St,,15207,1.0,3.0,1184.0,210000,https://www.zillow.com/homedetails/625-Blanton-St-Pittsburgh-PA-15207/11540268_zpid/,1922.0
Pittsburgh,PA,34 Cedar Blvd,,15228,2.0,4.0,,399900,https://www.zillow.com/homedetails/34-Cedar-Blvd-Pittsburgh-PA-15228/11311401_zpid/,1921.0
Pittsburgh,PA,310 Marlow St,,15220,2.0,3.0,1925.0,77500,https://www.zillow.com/homedetails/310-Marlow-St-Pittsburgh-PA-15220/11367079_zpid/,1910.0
Pittsburgh,PA,1160 Beechwood Blvd,,15206,7.0,6.0,11782.0,4900000,https://www.zillow.com/homedetails/1160-Beechwood-Blvd-Pittsburgh-PA-15206/11629224_zpid/,1920.0
Pittsburgh,PA,3350 Harbison St,,15212,2.0,3.0,1728.0,220000,https://www.zillow.com/homedetails/3350-Harbison-St-Pittsburgh-PA-15212/11605786_zpid/,1967.0
Pittsburgh,PA,1007 Portland St,,15206,4.0,5.0,2816.0,495000,https://www.zillow.com/homedetails/1007-Portland-St-Pittsburgh-PA-15206/11620901_zpid/,1925.0
Pittsburgh,PA,1507 Bower Hill Rd,,15243,2.0,2.0,1306.0,230000,https://www.zillow.com/homedetails/1507-Bower-Hill-Rd-Pittsburgh-PA-15243/11360421_zpid/,1935.0
Pittsburgh,PA,818 Ernie St,,15220,1.0,3.0,1592.0,79900,https://www.zillow.com/homedetails/818-Ernie-St-Pittsburgh-PA-15220/11367145_zpid/,1910.0
Pittsburgh,PA,1308 Eleanor St,,15203,1.0,3.0,,165900,https://www.zillow.com/homedetails/1308-Eleanor-St-Pittsburgh-PA-15203/11308039_zpid/,1900.0
Pittsburgh,PA,3917 Nantasket St,,15207,1.0,3.0,,183000,https://www.zillow.com/homedetails/3917-Nantasket-St-Pittsburgh-PA-15207/11539793_zpid/,1909.0
Pittsburgh,PA,225 Birmingham Ave,,15210,0.0,,,144900,https://www.zillow.com/homedetails/225-Birmingham-Ave-Pittsburgh-PA-15210/11556298_zpid/,1900.0
Pittsburgh,PA,529 Greenhurst Dr,,15243,3.0,3.0,1708.0,389900,https://www.zillow.com/homedetails/529-Greenhurst-Dr-Pittsburgh-PA-15243/11313560_zpid/,1940.0
Pittsburgh,PA,805 E Carson St,,15203,0.0,,,180000,https://www.zillow.com/homedetails/805-E-Carson-St-Pittsburgh-PA-15203/2106943875_zpid/,1900.0
Pittsburgh,PA,242 Reifert St,,15210,2.0,4.0,1748.0,55000,https://www.zillow.com/homedetails/242-Reifert-St-Pittsburgh-PA-15210/11437045_zpid/,1920.0
Pittsburgh,PA,123 Grove Ave,,15229,2.0,4.0,2433.0,198000,https://www.zillow.com/homedetails/123-Grove-Ave-Pittsburgh-PA-15229/11409356_zpid/,1930.0
Pittsburgh,PA,2831-33 Crosby Ave,,15216,0.0,,,270000,https://www.zillow.com/homedetails/2831-33-Crosby-Ave-Pittsburgh-PA-15216/2067928687_zpid/,1910.0
Pittsburgh,PA,5742 5th Ave APT 102,,15232,2.0,2.0,1467.0,495000,https://www.zillow.com/homedetails/5742-5th-Ave-APT-102-Pittsburgh-PA-15232/11629173_zpid/,1980.0
Pittsburgh,PA,1061 Greentree Rd,,15220,1.0,3.0,1071.0,180000,https://www.zillow.com/homedetails/1061-Greentree-Rd-Pittsburgh-PA-15220/11452697_zpid/,1950.0
