SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,1405 Evanston St,Sheraden,PA,15204,132500,3,1.5,Sheraden,1120,3049,1870,141,118,,Active,,,http://www.redfin.com/PA/Pittsburgh/1405-Evanston-St-15204/home/74718095,West Penn MLS,1506484,N,Y,40.4533402,-80.0698299
MLS Listing,,Townhouse,112 Burrows St,Oakland,PA,15213,549000,2,3.0,Oakland,1940,,2021,141,283,,Active,,,http://www.redfin.com/PA/Pittsburgh/112-Burrows-St-15213/home/172377524,West Penn MLS,1506446,N,Y,40.439658,-79.966813
MLS Listing,,Single Family Residential,61 Welsh Way,South Side,PA,15203,184900,4,2.0,South Side,1800,2178,1890,141,103,,Active,,,http://www.redfin.com/PA/Pittsburgh/61-Welsh-Way-15203/home/74621680,West Penn MLS,1506449,N,Y,40.423996,-79.9873793
MLS Listing,,Ranch,5257 Wickliff St,Lawrenceville,PA,15201,208000,0,,Lawrenceville,,2178,,141,,,Active,,,http://www.redfin.com/PA/Pittsburgh/5257-Wickliff-St-15201/home/74734977,West Penn MLS,1506441,N,Y,40.4791984,-79.9494576
MLS Listing,,Single Family Residential,25 S Fremont Ave,Bellevue,PA,15202,189900,4,2.0,Bellevue,2214,6534,1910,141,86,,Active,,,http://www.redfin.com/PA/Pittsburgh/25-S-Fremont-Ave-15202/home/73496622,West Penn MLS,1506258,N,Y,40.493359,-80.0528593
MLS Listing,,Townhouse,110 Burrows,Oakland,PA,15213,579000,2,3.0,Oakland,1940,,2021,141,298,125,Active,,,http://www.redfin.com/PA/Pittsburgh/110-Burrows-St-15213/home/172346929,West Penn MLS,1506408,N,Y,40.4396211,-79.9668597
MLS Listing,,Single Family Residential,1907 Chislett St,Morningside,PA,15206,299000,3,1.5,Morningside,1603,,1920,142,187,,Active,,,http://www.redfin.com/PA/Pittsburgh/1907-Chislett-St-15206/home/74469716,West Penn MLS,1506219,N,Y,40.486815,-79.9244953
MLS Listing,,Condo/Co-op,3725 Butler St #410,Lawrenceville,PA,15201,540400,2,2.0,Lawrenceville,1193,,2021,142,453,300,Active,,,http://www.redfin.com/PA/Pittsburgh/3725-Butler-St-15201/unit-410/home/175426516,West Penn MLS,1505963,N,Y,40.4669346,-79.9645382
MLS Listing,,Single Family Residential,324 Bailey Ave,Mt Washington,PA,15211,429999,4,3.5,Mt Washington,2380,3920,1900,142,181,,Active,,,http://www.redfin.com/PA/Pittsburgh/324-Bailey-Ave-15211/home/74775342,West Penn MLS,1505613,N,Y,40.4267678,-80.0018946
MLS Listing,,Single Family Residential,1221 West North Ave,Central North Side,PA,15233,64900,2,1.5,Central North Side,,2613,1905,142,,,Active,,,http://www.redfin.com/PA/Pittsburgh/1221-W-North-Ave-15233/home/74734092,West Penn MLS,1506092,N,Y,40.4525024,-80.02321
MLS Listing,,Single Family Residential,1219 West North Ave,Central North Side,PA,15233,64900,2,1.5,Central North Side,,2178,1905,142,,,Active,,,http://www.redfin.com/PA/Pittsburgh/1219-W-North-Ave-15233/home/74734093,West Penn MLS,1506084,N,Y,40.4525215,-80.0230898
MLS Listing,,Condo/Co-op,3266 Ward St #12,Oakland,PA,15213,170800,2,1.0,Oakland,,,1985,143,,240,Active,,,http://www.redfin.com/PA/Pittsburgh/3266-Ward-St-15213/unit-12/home/74577852,West Penn MLS,1505998,N,Y,40.4328409,-79.9547246
MLS Listing,,Single Family Residential,9 Woodside,Forest Hills Boro,PA,15221,180000,4,2.5,Forest Hills Boro,1764,,1910,144,102,,Active,,,http://www.redfin.com/PA/Pittsburgh/9-Woodside-Rd-15221/home/74576899,West Penn MLS,1505311,N,Y,40.4360722,-79.8625615
MLS Listing,,Ranch,5259 Wickliff St,Lawrenceville,PA,15201,140000,4,,Lawrenceville,,2178,,144,,,Active,,,http://www.redfin.com/PA/Pittsburgh/5259-Wickliff-St-15201/home/74736962,West Penn MLS,1505792,N,Y,40.4792429,-79.949403
MLS Listing,,Multi-Family (2-4 Unit),3430 Dawson St,Oakland,PA,15213,599000,8,4.0,Oakland,,3920,1930,144,,,Active,,,http://www.redfin.com/PA/Pittsburgh/3430-Dawson-St-15213/home/73549323,West Penn MLS,1505804,N,Y,40.435327,-79.9527358
MLS Listing,,Multi-Family (2-4 Unit),3428 Dawson St,Oakland,PA,15213,550000,5,2.0,Oakland,,3920,1920,144,,,Active,,,http://www.redfin.com/PA/Pittsburgh/3428-Dawson-St-15213/home/74572640,West Penn MLS,1505803,N,Y,40.4352088,-79.9527358
MLS Listing,,Single Family Residential,708 Seavey Rd,Shaler,PA,15209,185000,3,2.0,Shaler,,13939,1900,144,,,Active,,,http://www.redfin.com/PA/Pittsburgh/708-Seavey-Rd-15209/home/74776217,West Penn MLS,1505791,N,Y,40.4918598,-79.9677267
MLS Listing,,Condo/Co-op,5301 Fifth Ave #5,Shadyside,PA,15232,1495000,3,3.5,Shadyside,4099,,2013,146,365,865,Active,,,http://www.redfin.com/PA/Pittsburgh/5301-Fifth-Ave-15232/unit-5/home/73563185,West Penn MLS,1505640,N,Y,40.4483593,-79.9351834
MLS Listing,,Single Family Residential,3400 Webster Ave,Hill District,PA,15219,129900,5,1.5,Hill District,2688,8276,1920,146,48,,Active,,,http://www.redfin.com/PA/Pittsburgh/3400-Webster-Ave-15219/home/74563987,West Penn MLS,1505649,N,Y,40.454813,-79.9615826
MLS Listing,,Multi-Family (2-4 Unit),2225 Hampton St,Swissvale,PA,15218,399900,6,3.0,Swissvale,,4791,1940,146,,,Active,,,http://www.redfin.com/PA/Pittsburgh/2225-Hampton-St-15218/home/73499654,West Penn MLS,1505629,N,Y,40.4249277,-79.8795036
MLS Listing,,Single Family Residential,772 Scrubgrass Rd,Mt. Lebanon,PA,15243,425000,4,3.0,Mt. Lebanon,2136,,1966,146,199,,Active,,,http://www.redfin.com/PA/Pittsburgh/772-Scrubgrass-Rd-15243/home/74451372,West Penn MLS,1505563,N,Y,40.385651,-80.0661305
MLS Listing,,Single Family Residential,428 Forest Estates Dr,Upper St. Clair,PA,15241,1399000,5,5.5,Upper St. Clair,6400,16117,2020,146,219,,Active,November-7-2021 12:00 PM,November-7-2021 03:00 PM,http://www.redfin.com/PA/Pittsburgh/428-Forest-Estates-Dr-15241/home/102235492,West Penn MLS,1505512,N,Y,40.308644,-80.084996
MLS Listing,,Single Family Residential,1419 Hubbard,Brighton Heights,PA,15212,198000,4,2.5,Brighton Heights,,,1911,147,,,Active,,,http://www.redfin.com/PA/Pittsburgh/1419-Hubbard-St-15212/home/74728142,West Penn MLS,1505425,N,Y,40.4780536,-80.036993
MLS Listing,,Condo/Co-op,600 Kingsberry Cir,Mt. Lebanon,PA,15234,495900,3,3.5,Mt. Lebanon,3252,,1994,147,152,617,Active,,,http://www.redfin.com/PA/Pittsburgh/600-Kingsberry-Cir-15234/home/74586112,West Penn MLS,1504998,N,Y,40.3548042,-80.0413732
MLS Listing,,Single Family Residential,1143 Mccully Dr,Penn Hills,PA,15235,439000,4,2.5,Penn Hills,,44431,1930,148,,,Active,,,http://www.redfin.com/PA/Pittsburgh/1143-McCully-Dr-15235/home/74669959,West Penn MLS,1504831,N,Y,40.4451297,-79.8095596
MLS Listing,,Multi-Family (2-4 Unit),212 Ophelia St,Oakland,PA,15213,307900,5,2.0,Oakland,,,1900,148,,,Active,,,http://www.redfin.com/PA/Pittsburgh/212-Ophelia-St-15213/home/74572071,West Penn MLS,1505248,N,Y,40.435327,-79.964512
MLS Listing,,Single Family Residential,717 Bellefonte St #3,Shadyside,PA,15232,465000,2,2.0,Shadyside,1648,,1985,148,282,110,Active,,,http://www.redfin.com/PA/Pittsburgh/717-Bellefonte-St-15232/unit-3/home/175313216,West Penn MLS,1505234,N,Y,40.4519859,-79.9340652
MLS Listing,,Single Family Residential,1298 Rolling Meadow Rd,Upper St. Clair,PA,15241,359900,4,2.5,Upper St. Clair,1998,13068,1965,148,180,,Active,November-7-2021 01:00 PM,November-7-2021 03:00 PM,http://www.redfin.com/PA/Pittsburgh/1298-Rolling-Meadow-Rd-15241/home/74619224,West Penn MLS,1505194,N,Y,40.3451196,-80.0956294
MLS Listing,,Single Family Residential,2257 Shady Ave,Squirrel Hill,PA,15217,405000,3,1.5,Squirrel Hill,1326,8276,1932,148,305,,Active,,,http://www.redfin.com/PA/Pittsburgh/2257-Shady-Ave-15217/home/74754140,West Penn MLS,1505208,N,Y,40.431556,-79.9182426
MLS Listing,,Single Family Residential,214 Shaler St,Mt Washington,PA,15211,650000,3,2.5,Mt Washington,1620,12196,1950,148,401,,Active,,,http://www.redfin.com/PA/Pittsburgh/214-Shaler-St-15211/home/74711967,West Penn MLS,1504931,N,Y,40.4394283,-80.0242144
MLS Listing,,Single Family Residential,902 Schang Rd,South Park,PA,15236,185000,4,2.0,South Park,1920,14810,1940,148,96,,Active,,,http://www.redfin.com/PA/Pittsburgh/902-Schang-Rd-15236/home/74679573,West Penn MLS,1504864,N,Y,40.3244651,-79.9877397
MLS Listing,,Single Family Residential,36 Petermans Ln,Penn Hills,PA,15235,165000,3,3.0,Penn Hills,1677,35283,1935,148,98,,Active,,,http://www.redfin.com/PA/Pittsburgh/36-Petermans-Ln-15235/home/74634598,West Penn MLS,1505200,N,Y,40.4817528,-79.8186873
MLS Listing,,Single Family Residential,2807 1/2 Jane St,South Side,PA,15203,304900,2,2.5,South Side,2000,,1900,148,152,,Active,,,http://www.redfin.com/PA/Pittsburgh/2807-1-2-Jane-St-15203/home/74479689,West Penn MLS,1505038,N,Y,40.424897,-79.966779
MLS Listing,,Ranch,18 Ellers St,Oakland,PA,15213,39500,0,,Oakland,,1742,,149,,,Active,,,http://www.redfin.com/PA/Pittsburgh/18-Ellers-St-15213/home/163403381,West Penn MLS,1504829,N,Y,40.4411036,-79.967404
MLS Listing,,Condo/Co-op,300 4th Ave #1201,Downtown Pgh,PA,15222,310000,2,2.0,Downtown Pgh,1170,,1906,149,265,562,Active,,,http://www.redfin.com/PA/Pittsburgh/300-Fourth-Ave-15222/unit-1201/home/174766879,West Penn MLS,1504700,N,Y,40.4391752,-80.0011301
MLS Listing,,Ranch,6214-6218 Butler St,Lawrenceville,PA,15201,199000,0,,Lawrenceville,,10890,,149,,,Active,,,http://www.redfin.com/PA/Pittsburgh/6214-Butler-St-15201/home/167041022,West Penn MLS,1504832,N,Y,40.4882456,-79.9369934
MLS Listing,,Single Family Residential,5521 Phillips Ave,Squirrel Hill,PA,15217,339000,4,2.0,Squirrel Hill,,,1920,150,,,Active,,,http://www.redfin.com/PA/Pittsburgh/5521-Phillips-Ave-15217/home/74753856,West Penn MLS,1504784,N,Y,40.4310244,-79.9291421
MLS Listing,,Single Family Residential,81 Baldwick Rd,Crafton Heights,PA,15205,129000,5,1.5,Crafton Heights,1920,3920,1900,150,67,,Active,,,http://www.redfin.com/PA/Pittsburgh/81-Baldwick-Rd-15205/home/74620376,West Penn MLS,1504759,N,Y,40.4279903,-80.0636125
MLS Listing,,Multi-Family (2-4 Unit),850 Rebecca Ave,Wilkinsburg,PA,15221,99000,7,3.0,Wilkinsburg,,7405,1991,150,,,Active,,,http://www.redfin.com/PA/Pittsburgh/850-Rebecca-Ave-15221/home/74545914,West Penn MLS,1504781,N,Y,40.4386566,-79.8815924
MLS Listing,,Single Family Residential,30 Bonvue St,Observatory Hill,PA,15214,134900,3,1.0,Observatory Hill,1316,3049,1927,150,103,,Active,,,http://www.redfin.com/PA/Pittsburgh/30-Bonvue-St-15214/home/74463130,West Penn MLS,1504750,N,Y,40.4903105,-80.0172701
MLS Listing,,Single Family Residential,382 Keever St,Banksville/Westwood,PA,15205,148900,4,1.0,Banksville/Westwood,2422,4791,1905,150,61,,Active,,,http://www.redfin.com/PA/Pittsburgh/382-Keever-Ave-15205/home/74622666,West Penn MLS,1504735,N,Y,40.4346575,-80.0569084
MLS Listing,,Multi-Family (2-4 Unit),4034 Murray Ave,Greenfield,PA,15217,299900,4,2.0,Greenfield,,,1971,150,,,Active,,,http://www.redfin.com/PA/Pittsburgh/4034-Murray-Ave-15217/home/74755666,West Penn MLS,1504652,N,Y,40.4253408,-79.9282554
MLS Listing,,Condo/Co-op,5545 Forbes Ave Apt J,Squirrel Hill,PA,15217,499900,3,2.5,Squirrel Hill,1424,,1975,150,351,302,Active,,,http://www.redfin.com/PA/Pittsburgh/5545-Forbes-Ave-15217/unit-J/home/74751051,West Penn MLS,1504614,N,Y,40.4381846,-79.9286025
MLS Listing,,Single Family Residential,5817 Kentucky Ave,Shadyside,PA,15232,740000,5,3.0,Shadyside,3800,,1900,150,195,,Active,,,http://www.redfin.com/PA/Pittsburgh/5817-Kentucky-Ave-15232/home/74748893,West Penn MLS,1504593,N,Y,40.451631,-79.927402
MLS Listing,,Single Family Residential,1115 Saint Martin St,South Side,PA,15203,122900,2,1.5,South Side,1280,2178,1880,151,96,,Active,,,http://www.redfin.com/PA/Pittsburgh/1115-St-Martin-St-15203/home/74496973,West Penn MLS,1504570,N,Y,40.4226412,-79.9859246
MLS Listing,,Townhouse,58 Craighead St,South Side,PA,15211,145900,2,1.0,South Side,1145,871,1920,151,127,,Active,,,http://www.redfin.com/PA/Pittsburgh/58-Craighead-St-15211/home/74621070,West Penn MLS,1504559,N,Y,40.4238976,-79.9986947
MLS Listing,,Single Family Residential,1705 Bower Hill Rd,Scott Twp - SAL,PA,15243,80000,3,1.0,Scott Twp - SAL,919,18295,1940,151,87,,Active,,,http://www.redfin.com/PA/Pittsburgh/1705-Bower-Hill-Rd-15243/home/74530958,West Penn MLS,1504489,N,Y,40.3714088,-80.0825857
MLS Listing,,Condo/Co-op,4601 Fifth Ave #830,Oakland,PA,15213,138000,2,1.0,Oakland,1090,,1958,152,127,911,Active,,,http://www.redfin.com/PA/Pittsburgh/4601-Fifth-Ave-15213/unit-830/home/168946728,West Penn MLS,1504117,N,Y,40.447339,-79.948719
MLS Listing,,Single Family Residential,148 Chalfonte Ave,West View,PA,15229,167900,2,1.0,West View,1480,3484,1906,152,113,,Active,,,http://www.redfin.com/PA/Pittsburgh/148-Chalfonte-Ave-15229/home/74566613,West Penn MLS,1504462,N,Y,40.5208042,-80.036544
MLS Listing,,Single Family Residential,1021 Allegheny Ave,Central North Side,PA,15233,449900,3,2.5,Central North Side,,1306,1882,152,,,Active,,,http://www.redfin.com/PA/Pittsburgh/1021-Allegheny-Ave-15233/home/74543298,West Penn MLS,1504457,N,Y,40.452855,-80.019576
MLS Listing,,Ranch,206 W Elizabeth,Hazelwood,PA,15207,23000,0,,Hazelwood,,4356,,152,,,Active,,,http://www.redfin.com/PA/Pittsburgh/206-W-Elizabeth-St-15207/home/74682912,West Penn MLS,1504441,N,Y,40.406434,-79.9461199
MLS Listing,,Ranch,204 W Elizabeth,Hazelwood,PA,15207,23000,0,,Hazelwood,,4356,,152,,,Active,,,http://www.redfin.com/PA/Pittsburgh/204-W-Elizabeth-St-15207/home/91622740,West Penn MLS,1504439,N,Y,40.4064301,-79.9461865
MLS Listing,,Condo/Co-op,306 4th Ave #201,Downtown Pgh,PA,15222,280000,2,2.0,Downtown Pgh,1172,,1906,153,239,400,Active,,,http://www.redfin.com/PA/Pittsburgh/306-Fourth-Ave-15222/unit-201/home/74445952,West Penn MLS,1504017,N,Y,40.4391752,-80.0011301
MLS Listing,,Condo/Co-op,306 4th Ave #1003,Downtown Pgh,PA,15222,345000,1,1.5,Downtown Pgh,1444,,1905,153,239,489,Active,,,http://www.redfin.com/PA/Pittsburgh/306-Fourth-Ave-15222/unit-1003/home/74445960,West Penn MLS,1504336,N,Y,40.4391752,-80.0011301
MLS Listing,,Multi-Family (2-4 Unit),120 Brosville,South Side,PA,15203,179900,3,2.0,South Side,,,1900,153,,,Active,,,http://www.redfin.com/PA/Pittsburgh/120-Brosville-St-15203/home/74621656,West Penn MLS,1504215,N,Y,40.4248708,-79.9849292
MLS Listing,,Single Family Residential,2749 Stromberg St,South Side,PA,15203,300000,2,2.0,South Side,,,1870,155,,,Active,,,http://www.redfin.com/PA/Pittsburgh/2749-Stromberg-St-15203/home/73542979,West Penn MLS,1503736,N,Y,40.4210961,-79.9680326
MLS Listing,,Single Family Residential,105 Bonita Ter,Reserve,PA,15212,224900,3,2.5,Reserve,1299,6098,1955,155,173,,Active,,,http://www.redfin.com/PA/Pittsburgh/105-Bonita-Ter-15212/home/74464109,West Penn MLS,1503858,N,Y,40.4872301,-79.9949922
MLS Listing,,Single Family Residential,121 Meridan,Mt Washington,PA,15211,624900,3,2.5,Mt Washington,2300,,2021,155,272,,Active,,,http://www.redfin.com/PA/Pittsburgh/121-Meridan-St-15211/home/174699900,West Penn MLS,1503852,N,Y,40.436755,-80.017736
MLS Listing,,Single Family Residential,1800 Mcmillan Rd,Upper St. Clair,PA,15241,414900,4,3.5,Upper St. Clair,2664,,2006,155,156,,Active,,,http://www.redfin.com/PA/Pittsburgh/1800-McMillan-Rd-15241/home/73502026,West Penn MLS,1503787,N,Y,40.3512721,-80.0742494
MLS Listing,,Single Family Residential,5122 Friendship Ave,Friendship Park,PA,15224,625000,6,4.0,Friendship Park,3445,6534,1900,156,181,,Active,,,http://www.redfin.com/PA/Pittsburgh/5122-Friendship-Ave-15224/home/74661223,West Penn MLS,1503559,N,Y,40.4619235,-79.9424199
MLS Listing,,Single Family Residential,5743 Elmer St,Shadyside,PA,15232,899999,3,3.5,Shadyside,,,,156,,,Active,November-7-2021 01:00 PM,November-7-2021 03:00 PM,http://www.redfin.com/PA/Pittsburgh/5743-Elmer-St-15232/home/74745886,West Penn MLS,1503449,N,Y,40.4540162,-79.9303977
MLS Listing,,Single Family Residential,993 Osage Rd,Mt. Lebanon,PA,15243,549900,3,2.0,Mt. Lebanon,,,1977,157,,,Active,,,http://www.redfin.com/PA/Pittsburgh/993-Osage-Rd-15243/home/74451366,West Penn MLS,1503454,N,Y,40.3864755,-80.0711067
MLS Listing,,Single Family Residential,9752 Lindsay Rd,McCandless,PA,15237,369900,4,2.5,McCandless,3468,57934,1909,158,107,,Active,,,http://www.redfin.com/PA/Pittsburgh/9752-Lindsay-Rd-15237/home/74761048,West Penn MLS,1503388,N,Y,40.5841583,-80.062289
MLS Listing,,Single Family Residential,2440 Mount Royal Rd,Squirrel Hill,PA,15217,899900,5,3.5,Squirrel Hill,4021,9583,1965,158,224,,Active,,,http://www.redfin.com/PA/Pittsburgh/2440-Mt-Royal-Rd-15217/home/74477947,West Penn MLS,1503374,N,Y,40.4273894,-79.9102841
MLS Listing,,Single Family Residential,7466 Mcclure Ave,Swissvale,PA,15218,299500,4,2.0,Swissvale,,,1891,159,,,Active,,,http://www.redfin.com/PA/Pittsburgh/7466-McClure-Ave-15218/home/74519286,West Penn MLS,1503270,N,Y,40.4237245,-79.8883532
MLS Listing,,Single Family Residential,714 Cherokee St,Hill District,PA,15219,199900,2,2.5,Hill District,1176,871,1935,160,170,,Active,,,http://www.redfin.com/PA/Pittsburgh/714-Cherokee-St-15219/home/74567070,West Penn MLS,1503026,N,Y,40.4519076,-79.9629436
MLS Listing,,Single Family Residential,423 Maytide St,Carrick,PA,15227,137900,2,1.0,Carrick,1276,8276,1938,160,108,,Active,,,http://www.redfin.com/PA/Pittsburgh/423-Maytide-St-15227/home/74489404,West Penn MLS,1503179,N,Y,40.3842075,-79.9881329
MLS Listing,,Ranch,0 E Warrington Ave,Allentown,PA,15210,19900,0,,Allentown,,26136,,160,,,Active,,,http://www.redfin.com/PA/Pittsburgh/831-E-Warrington-Ave-15210/home/148361329,West Penn MLS,1503151,N,Y,40.422085,-79.992508
MLS Listing,,Ranch,983 E Warrington Ave,Allentown,PA,15210,19900,0,,Allentown,,26136,,160,,,Active,,,http://www.redfin.com/PA/Pittsburgh/983-E-Warrington-Ave-15210/home/74497260,West Penn MLS,1503149,N,Y,40.4220002,-79.9885204
MLS Listing,,Single Family Residential,310 E Warrington Ave,Allentown,PA,15210,119900,2,1.5,Allentown,1050,2613,1950,161,114,,Active,,,http://www.redfin.com/PA/Pittsburgh/310-E-Warrington-Ave-15210/home/74503938,West Penn MLS,1502782,N,Y,40.4209034,-80.0018837
MLS Listing,,Single Family Residential,437 E Warrington Ave,Allentown,PA,15210,194900,4,2.5,Allentown,2066,2613,1925,161,94,,Active,,,http://www.redfin.com/PA/Pittsburgh/437-E-Warrington-Ave-15210/home/74497094,West Penn MLS,1502780,N,Y,40.4213137,-79.9990114
MLS Listing,,Single Family Residential,445 E Warrington Ave,Allentown,PA,15210,84900,5,1.5,Allentown,1901,2613,1930,161,45,,Active,,,http://www.redfin.com/PA/Pittsburgh/445-E-Warrington-Ave-15210/home/74497092,West Penn MLS,1502779,N,Y,40.4214142,-79.9986947
MLS Listing,,Condo/Co-op,4601 Fifth Ave #620,Oakland,PA,15213,175000,3,2.0,Oakland,,,1965,161,,1056,Active,,,http://www.redfin.com/PA/Pittsburgh/4601-Fifth-Ave-15213/unit-620/home/175215114,West Penn MLS,1502827,N,Y,40.447339,-79.948719
MLS Listing,,Single Family Residential,351 Spahr,Shadyside,PA,15232,499000,4,2.0,Shadyside,2021,,1916,161,247,,Active,,,http://www.redfin.com/PA/Pittsburgh/351-Spahr-St-15232/home/74746107,West Penn MLS,1502848,N,Y,40.45566,-79.927477
MLS Listing,,Single Family Residential,1170 Forest Ave,South Park,PA,15236,135000,2,2.0,South Park,1056,11325,1900,161,128,,Active,,,http://www.redfin.com/PA/Pittsburgh/1170-Forest-Ave-15236/home/74648063,West Penn MLS,1502846,N,Y,40.3290963,-79.9901427
MLS Listing,,Single Family Residential,816 Ernie St,Elliott,PA,15220,66900,4,1.0,Elliott,1307,1742,1912,161,51,,Active,,,http://www.redfin.com/PA/Pittsburgh/816-Ernie-St-15220/home/74536000,West Penn MLS,1502857,N,Y,40.4432137,-80.0407156
MLS Listing,,Single Family Residential,5440 Hillcrest St,Garfield,PA,15206,150000,3,1.0,Garfield,1080,2178,1915,161,139,,Active,,,http://www.redfin.com/PA/Pittsburgh/5440-Hillcrest-St-15206/home/74657965,West Penn MLS,1502844,N,Y,40.46727,-79.932975
MLS Listing,,Single Family Residential,449 Abel Ave,Baldwin Boro,PA,15227,315000,4,3.5,Baldwin Boro,2515,12196,1950,163,125,,Active,,,http://www.redfin.com/PA/Pittsburgh/449-Abel-St-15227/home/74685588,West Penn MLS,1502569,N,Y,40.3980756,-79.9721405
MLS Listing,,Ranch,Lot Connor Road - Terrace Rd,Mt. Lebanon,PA,15234,625000,0,,Mt. Lebanon,,195584,,163,,,Active,,,http://www.redfin.com/PA/Mt-Lebanon/Lot-Connor-Road-Terrace-RD-15234/home/172537857,West Penn MLS,1502503,N,Y,40.3675797,-80.0171609
MLS Listing,,Single Family Residential,4919 Centre Ave,Shadyside,PA,15213,995000,3,4.0,Shadyside,,,1878,163,,,Active,,,http://www.redfin.com/PA/Pittsburgh/4919-Centre-Ave-15213/home/102210743,West Penn MLS,1502477,N,Y,40.4540389,-79.9457202
MLS Listing,,Multi-Family (5+ Unit),2322 E Carson St,South Side,PA,15203,769000,8,6.0,South Side,,5662,1900,163,,,Active,,,http://www.redfin.com/PA/Pittsburgh/2322-E-Carson-St-15203/home/74478994,West Penn MLS,1502405,N,Y,40.4280602,-79.9719801
MLS Listing,,Ranch,217 Thompson Run Rd,Ross Twp,PA,15237,130000,0,,Ross Twp,,72309,,163,,,Active,,,http://www.redfin.com/PA/Pittsburgh/217-Thompson-Run-Rd-15237/home/163754081,West Penn MLS,1502289,N,Y,40.5211465,-79.9921088
MLS Listing,,Single Family Residential,5812 Northumberland,Squirrel Hill,PA,15217,895000,6,2.5,Squirrel Hill,3128,,1911,165,286,,Active,,,http://www.redfin.com/PA/Pittsburgh/5812-Northumberland-St-15217/home/74750679,West Penn MLS,1502066,N,Y,40.441255,-79.9227535
MLS Listing,,Single Family Residential,409 Rodi Rd,Penn Hills,PA,15235,239000,3,1.5,Penn Hills,1470,37461,1935,165,163,,Active,,,http://www.redfin.com/PA/Pittsburgh/409-Rodi-Rd-15235/home/74636032,West Penn MLS,1501755,N,Y,40.4558677,-79.8226602
MLS Listing,,Multi-Family (2-4 Unit),219 Thompson Run Rd,Ross Twp,PA,15237,205000,4,3.0,Ross Twp,,,1930,166,,,Active,,,http://www.redfin.com/PA/Pittsburgh/219-Thompson-Run-Rd-15237/home/164242340,West Penn MLS,1501553,N,Y,40.521137,-79.992667
MLS Listing,,Single Family Residential,223 Thompson Run Rd,Ross Twp,PA,15237,200000,2,1.5,Ross Twp,1536,,1897,166,130,,Active,,,http://www.redfin.com/PA/Pittsburgh/223-Thompson-Run-Rd-15237/home/74595320,West Penn MLS,1501563,N,Y,40.5215133,-79.9918029
MLS Listing,,Ranch,225 Thompson Run Rd,Ross Twp,PA,15237,80000,0,,Ross Twp,,18730,,166,,,Active,,,http://www.redfin.com/PA/Pittsburgh/225-Thompson-Run-Rd-15237/home/73588344,West Penn MLS,1501566,N,Y,40.5214791,-79.9914097
MLS Listing,,Single Family Residential,5516 Woodmont St,Murdoch Farms,PA,15217,780000,5,3.5,Murdoch Farms,2745,,1922,167,284,,Active,,,http://www.redfin.com/PA/Pittsburgh/5516-Woodmont-St-15217/home/74750517,West Penn MLS,1501743,N,Y,40.4415735,-79.9296872
MLS Listing,,Single Family Residential,3115 Shadeland Ave,Marshall Shadeland,PA,15212,79900,3,2.5,Marshall Shadeland,2140,2178,1900,167,37,,Active,,,http://www.redfin.com/PA/Pittsburgh/3115-Shadeland-Ave-15212/home/74729659,West Penn MLS,1501900,N,Y,40.4735816,-80.0317586
MLS Listing,,Single Family Residential,300 Jeremias St,Swissvale,PA,15218,159900,2,1.0,Swissvale,775,8712,1950,167,206,,Active,,,http://www.redfin.com/PA/Pittsburgh/300-Jeremias-St-15218/home/74547905,West Penn MLS,1501896,N,Y,40.4212056,-79.874943
MLS Listing,,Ranch,4120 New Texas Rd,Plum Boro,PA,15239,39900,0,,Plum Boro,,18295,,167,,,Active,,,http://www.redfin.com/PA/Pittsburgh/4120-New-Texas-Rd-15239/home/66779667,West Penn MLS,1501849,N,Y,40.495897,-79.7509623
MLS Listing,,Single Family Residential,164 Cochran Rd,Mt. Lebanon,PA,15228,349000,4,2.5,Mt. Lebanon,2028,4791,1930,167,172,,Active,,,http://www.redfin.com/PA/Pittsburgh/164-Cochran-Rd-15228/home/74495746,West Penn MLS,1501756,N,Y,40.3767366,-80.0504112
MLS Listing,,Ranch,0 Berg St,South Side,PA,15203,20000,0,,South Side,,5662,,168,,,Active,,,http://www.redfin.com/PA/South-Side/0-Berg-ST-15203/home/175163413,West Penn MLS,1501708,N,Y,40.4292359,-79.9858859
MLS Listing,,Townhouse,1928 Josephine St #3,South Side,PA,15203,475000,3,2.0,South Side,1728,,2019,168,275,,Active,,,http://www.redfin.com/PA/Pittsburgh/1928-Josephine-St-15203/unit-3/home/173288721,West Penn MLS,1501597,N,Y,40.4247791,-79.9787411
MLS Listing,,Multi-Family (2-4 Unit),7 Renwick St,Allentown,PA,15210,115900,3,2.0,Allentown,,2613,1890,168,,,Active,,,http://www.redfin.com/PA/Pittsburgh/7-Renwick-St-15210/home/74621447,West Penn MLS,1501589,N,Y,40.4240979,-79.9897932
